❤,1673
🎉,1181
:ablobcatfloofpat@.:,1024
👍,529
:ohayoo@.:,418
😇,319
😮,260
:sorena@.:,255
😆,245
🤔,183
💙,180
:kawaii_xtu__i@.:,179
:blob_hyper_nod@.:,170
:oyasumi@.:,168
:kawaii@.:,158
😥,144
:ultrafastparrot@.:,124
:supertada@.:,108
:gannbare@.:,106
:wakaru@.:,101
:sorena_orange@.:,101
🧂,98
:iine@.:,92
:chotto_wakaru@.:,86
:e@.:,81
:kawaii2@.:,80
🥺,79
:oyasumi2@.:,77
:kusa@.:,74
:ohayougozaimasu@.:,73
:ohayou@mi.7mi.site:,67
:onajiku@.:,66
:okaeri@.:,66
🙌,63
:oo@.:,63
:sorena_blue@.:,62
:naruhodo@.:,59
:a@.:,58
🤗,58
:saiko@.:,57
:hai@.:,54
:geki_suki_raburabu_maru@.:,54
:ohayo@.:,54
:itterassyai@.:,54
:murisezu@.:,52
:eltu@.:,50
⭕,50
:iie@.:,47
:totemokawaii@.:,45
:ohayoo@misskey.io:,44
:bearhug@.:,44
:sugee@.:,44
:suki@.:,43
🍮,42
:totemo_kawaii@.:,42
:blob3c@.:,41
:ablobmeltsoblove@.:,40
🫶,40
:ablobcatblinkhyper@.:,39
:ablobhyperwubbel@.:,39
:kawaisugidaro@.:,38
:rekishininokoru_daiigyo@.:,38
:nerupuppu@.:,38
:mettya_wakaru@.:,36
:boku@.:,35
:ablobcathyper@.:,34
:watakushidattesoudesuwa@.:,34
:soudane@.:,34
:iizo@.:,32
:hyper_igyo@.:,31
:nananana@.:,30
:watashi@.:,30
:sorehasou@.:,30
:nazo@.:,29
:okaerinasaimase@.:,28
:eenyade@.:,26
:ablobcall@.:,26
:itterassyai2@.:,26
:kowaihanashi@.:,25
:sonkei@.:,25
:ablobcaramelldansen@.:,25
:arigatou_gozaimasu@.:,24
:taero@.:,24
:koresuki@.:,24
:yattare@.:,23
:ikite@.:,23
:_znelfeqx_@.:,23
:gomenne@.:,22
:blob_super_nod@.:,22
:erai@.:,22
🍣,22
:_pi@.:,21
:ablobcatheart@.:,21
🤣,21
:honkowa@.:,20
:blobcatthumbsups@.:,20
:blobsleepless@.:,19
:oyasumisskey@.:,19
⭐,19
❤️,19
:ablobpainpats@.:,18
:daisogen@.:,17
:daichuki@.:,17
😊,17
:kakkoii@.:,17
:ryoukaidesu@.:,17
:arigatofes@.:,17
:_ne@.:,17
😏,17
😁,17
:nasu@.:,17
:meowcoffeespitting@.:,17
:nadenade@.:,17
:meow_uwucry@.:,16
:uresikute_sinda@.:,16
🍚,16
🥚,16
:kiwamete_igyo@.:,15
:attou_teki_sonzai_kan@.:,15
:odaijini@.:,15
:yosano_akiko_is_always_watching_you@.:,15
:blobcatawwpat@.:,15
:hoshii@.:,15
:yosano_akiko_face@.:,15
:warai@.:,15
🤍,14
:suki_heart@.:,14
:kami@.:,14
:daisuki@.:,14
:sugoi@.:,14
:otukarefes@.:,13
💢,13
:blobcatdunno@.:,13
:kamo@.:,13
:_question_mark@.:,13
:gomennasai@.:,12
:meowSurprised@.:,12
:blobeyes@.:,12
:tennsai@.:,12
:yosano_akiko@.:,12
:majisuka@.:,12
🥴,12
🍘,12
:ablobcateyesflip@.:,11
🧊,11
🍬,11
:sonna_banana@.:,11
:blobchain@.:,11
:huhuxtu_nhuhuxtu_uhuhuhu_tententen@.:,11
:moutasukaranaizo@.:,11
✨,11
:toutoi@.:,11
:yasashii@.:,10
:wakaranakumonai@.:,10
:mochiron@.:,10
:kandou@.:,10
:ablobblewobbleslow@.:,10
:blobcatheartbongo@.:,10
🥳,10
:wakarimi@.:,10
:5000t_hosii@.:,10
:blobtoofast@.:,9
🖕,9
:meowyey@.:,9
:oishii@.:,9
👋,9
:teikyo_heisei_university@.:,9
:saikou_sugiru@.:,9
:blobhyperbounce@.:,9
:omaemokaa@.:,9
:ablobblinkhyper@.:,9
:ageblobcat@.:,9
:eyes_fidgeting@.:,9
:taishitamonodesune@.:,9
:meowmelt@.:,9
:yattaze2@.:,9
:ureshii@.:,9
💕,9
:erojan@.:,8
:ablobcatattentionreverse@.:,8
:blobcatdead@.:,8
:do_you_know_teikyoheiseiunivercity@.:,8
:e_hiragana@.:,8
:meow0_0@.:,8
:ablobcatangel@.:,8
🤭,8
:chasmo@.:,8
:meowpensivepray@.:,8
:t_ohayo@.:,8
:0170@.:,8
:iei@.:,8
:saikou@.:,7
:arigatougozaimasu@.:,7
:hie@.:,7
:arigato@.:,7
:_xz3s9ogh_@.:,7
:yattaze@.:,7
🤟,7
:_gin5ytu6_@.:,7
:animeahhhhh@.:,7
:agooglehearts@umisskey.com:,7
:ameowbongo@.:,7
:usodaro@.:,7
:ablobaww@nekomiya.net:,7
:supertada@nekomiya.net:,7
:ha@.:,7
:meigen@.:,6
:doyakao@.:,6
:meow_hungry_anim@.:,6
🏩,6
:majikayo@.:,6
:kanzennisou@.:,6
:bikkuribikkuri_@simkey.net:,6
:gogo@.:,6
:meowdisappointed@.:,6
:oyasumisskey@misskey.io:,6
🥗,6
:donmai@.:,6
:tuyoi@.:,6
:nxjohaaz@.:,6
:kanashimi@.:,6
:meowbaka@.:,6
:uwa_xtu@.:,6
:ohayo@misskey.io:,6
:_be@.:,6
:akeome1@.:,6
🍜,6
:hiltu@.:,6
:shuki_heart@.:,6
😶,6
:eti@.:,6
🍆,5
:mayonnaisekaketeagemashoune@.:,5
:hou@.:,5
:daijyoubuda_mondainai@.:,5
🍭,5
:edamame@.:,5
:mazika@.:,5
:geki_nemu_utouto_maru@misskey.io:,5
:ablobdizzy@nekomiya.net:,5
👀,5
:kawaisugidaro@misskey.io:,5
:drake_like@.:,5
:kusa_2@.:,5
:amiya_crazy@.:,5
🥲,5
:shindoi@.:,5
:lolicon2@.:,4
:geki_oko_punpun_maru@.:,4
😉,4
👉,4
:kakujikkensuruzo@.:,4
:pleadingcry@.:,4
:ganbatta@.:,4
:nhked2@.:,4
:daizyoubu_kakujikkennsuru@.:,4
:kawaiii@sushi.ski:,4
:Souda_souda@.:,4
:hyakuriaru@.:,4
🤝,4
:youkoso@.:,4
:ohayougozaimasu@misskey.cloud:,4
:kakkokawaii@.:,4
:igyo@.:,4
🧈,4
:sore@.:,4
⁉,4
:blob_hyper_nod@nekomiya.net:,4
:ultu@.:,4
:desuwa@.:,4
:nachoneko_hyper@.:,4
🍫,4
:meow_wink@.:,4
:akane@.:,4
:blobtorch@.:,4
:petthex@misskey.io:,4
🙇‍♂️,4
🍋,4
:igyo_gaming@.:,4
:youkoso_uso@.:,4
:hahaltu@.:,4
🌰,3
:meow_bite_ones_lip@.:,3
:maltu@.:,3
:oishii_pasta_tukutta_omae@.:,3
:oltu@.:,3
:oyasumi@sushi.ski:,3
:meowcry@.:,3
:yabee@.:,3
:omedetou@labo.wovs.tk:,3
:meowflower@.:,3
:ganbare@sushi.ski:,3
:ikiterudakede_daiigyo@.:,3
:blob_dance@.:,3
:blobcatsleep@wake.0am.jp:,3
:ablobaww@mattyaski.co:,3
:misuhai@.:,3
:meow_unamused2@.:,3
😯,3
:ohayo@misskey.life:,3
:moushiwakenai@.:,3
:pizzaparrot@.:,3
:oishii@misskey.yukineko.me:,3
:oishii@ojousama-tea.party:,3
:blob_hello@misskey.io:,3
:meowawauu@.:,3
:tanoshimi@.:,3
:siren@.:,3
:bunhdhyperbounce@.:,3
:claps@.:,3
:zako@.:,3
:reiwa_new@.:,3
:eyeroll@.:,3
:_ha@.:,3
:kawaii@submarin.online:,3
:waiwai@.:,3
:not@.:,3
:ablobspin@.:,3
:_rmonn9ay_@nekomiya.net:,3
:agummyblobblewobble@.:,3
:ablob_headshakefaster@nekomiya.net:,3
:google_hart@labo.wovs.tk:,3
:mog@mk.shrimpia.network:,3
:mog@labo.wovs.tk:,3
:decomojimakasero@.:,3
:minahoshi_arigato@umisskey.com:,3
:sounano@.:,3
:altu@.:,3
:doecchi@.:,3
🐭,3
:haisouteishinooshirase@msk.hoshisaki-h.com:,2
:igyo@misskey.io:,2
:gyultu@.:,2
:kanzennirikaisita@.:,2
:blobcatlove@calc.menac.at:,2
😢,2
:hasubetesagidesu@.:,2
:_gmbpvljh_@.:,2
:blob_nope@nekomiya.net:,2
:wakaru@sushi.ski:,2
:kusa@sushi.ski:,2
:blobcatscared@nekomiya.net:,2
:oltu@sushi.ski:,2
:parrot@msk.hoshisaki-h.com:,2
:miyano_trippin@.:,2
:isshoni_kakujikken_shiyo@.:,2
:mumu@.:,2
:ultimate_igyo@misskey.io:,2
:kawaii2@misskey.io:,2
:minna_kokoniiru@.:,2
:boku_to_keiyaku_siyou_yo@.:,2
:flanhyperwubbel@.:,2
🍱,2
:thinking_garbled@.:,2
:Shiropuyo_doon@calc.bal.ovh:,2
:shibakuzo@wake.0am.jp:,2
:baka@wake.0am.jp:,2
:blobcatcode@.:,2
😋,2
:ryokai@sushi.ski:,2
:kusa_rom@labo.wovs.tk:,2
👌,2
:tiltu@.:,2
:blob_hyper_nod@labo.wovs.tk:,2
:blobcat_floofpat@labo.wovs.tk:,2
🌎,2
:sadness@.:,2
:blobcatcomfcool@nekomiya.net:,2
:Shiropuyo_hayai_Resonance@mof.rorea.moe:,2
🧀,2
:waltu@.:,2
:sonnakotoarunda@sushi.ski:,2
:ore@sushi.ski:,2
:senko_disgust@.:,2
:nnltu@.:,2
:weewoo@.:,2
:shinanai_teidode@.:,2
:oxtu@.:,2
:panda_ofuton@wake.0am.jp:,2
:hyper_unarist_time@wake.0am.jp:,2
😅,2
😌,2
:oyasumi@misskey.life:,2
:expack_500_is_economical@.:,2
:teikyo_heisei_university@misskey.io:,2
:multu@.:,2
:5000t_8@.:,2
:5000t_7@.:,2
:claps@nekomiya.net:,2
🍌,2
:ablobhyperwubbel@maniakey.com:,2
:ablobcry@nekomiya.net:,2
:ablobcatcry@nekomiya.net:,2
:polarbearwarping@.:,2
:Shiropuyo_Photo@mof.rorea.moe:,2
:meow_waitwhat@.:,2
:ablobcatfloofpat@mattyaski.co:,2
:_zi@.:,2
:waai@.:,2
:ablobcall@nekomiya.net:,2
:blobcatyes@misskey.life:,2
:0190@.:,2
:seikai@.:,2
:kakutei@.:,2
:yoo__i@.:,2
:soukamo@.:,2
:iie@umisskey.com:,2
:sore@sushi.ski:,2
:senko_stop@.:,2
:heltu@.:,2
:supertada@umisskey.com:,2
🔞,2
:kakugi_kettei@.:,2
:kawaii@p1.a9z.dev:,2
:gomenne@misskey.sda1.net:,2
🦑,2
:sorena@sushi.ski:,2
:supertada@sushi.ski:,2
:ifilter_mitete_hosii@misskey.io:,2
🍙,2
😳,2
:yattenna@.:,2
:_wa@.:,2
:otukaresama@.:,2
:kusakusa_no_kusa@.:,2
:ablobcatattentionreverse@umisskey.com:,2
:_hoofl0dk_@nekomiya.net:,2
:ha_hiragana@nekomiya.net:,2
:furry_dance_darkgreen@.:,2
🆗,2
:neko_scp_040_jp_Ikr_4185_cc_by_sa_3_0@misskey.io:,2
:meowfiesta@.:,2
:kirakira@.:,2
:5000t_5000tyouen@.:,2
:panpuppu@.:,2
☺,2
:gurapat@.:,2
:ittera@.:,2
:usodesu@.:,1
:haaku@.:,1
😍,1
😭,1
:god@labo.wovs.tk:,1
:tabunsou@.:,1
:send_money@.:,1
