⭐,319
:ablobbonepats@.:,87
:ablobbonenod@.:,25
:ablobbonegoodnight@.:,23
:ablobboneshake@.:,23
:ablobbonelightstick@.:,22
⭕,21
:ablobbonenodfast@.:,16
:blobbonethumbsup@.:,12
:blobboneblewobblehyper@.:,11
:blobbonebook@.:,11
:ablobbonebongoheart@.:,10
:ablobbonetremble@.:,10
:ablobbonehungry@.:,10
:agoogleturtle@.:,9
🎉,8
:bunhdcomfysleep@calc.bal.ovh:,8
:ablobboneattention@.:,7
:ablobbonetada@.:,7
:ablobbonecoffin@.:,7
:nmkjpats@.:,6
:blobbonenotice@.:,6
:ablobboneroll@.:,5
:Shiropuyo_Rainbow@.:,5
😮,5
❤,5
:blobbonecup@.:,5
:ablobbonebath@.:,4
:ablobbonedance@.:,4
👍,4
:blobbonecoffee@.:,4
🤝,4
:blobhaj_golly@.:,3
🦀,3
:ablobbonebongoprogress@.:,3
:agoogle100@brioco.social:,3
🍔,3
:ablobfoxbongohyper@.:,3
:blobbonecry@.:,3
:googleblueheart@.:,3
:blobboneumbrella@.:,3
:blobthanks@.:,3
🍆,3
:ablobattention@.:,3
:Shiropuyo_jururi@.:,3
:blobbonefingerguns@.:,3
:Shiropuyo_pat@.:,2
:blobboneaww@.:,2
:Shiropuyo_heart@.:,2
:ablobcheer@.:,2
:blobcatdroolreach@calc.bal.ovh:,2
:ablobboneblewobble@.:,2
:ablobbonegoodnight@cal.vino.blue:,2
:pikablob@.:,2
:mettya_wakaru@comfy.social:,2
:blobfoxeyes@.:,2
🤯,2
:ameow_nod_fast@ddoskey.com:,2
🦆,2
:blobbonecomfy@calc.rettuce.page:,2
:ablobbonebongoautism@.:,2
:Shiropuyo_reachflip@.:,2
:blobboneclover@.:,2
:blobbonelove@.:,2
:blobthumbsup@.:,2
:blobbonebounce@.:,2
:agoogletada@brioco.social:,2
:ablobwobroll@calc.bal.ovh:,2
🍚,2
:Shiropuyo_yukkuri_resonance@.:,2
:blobboneears@.:,2
:Shiropuyo_odoroki@.:,2
:Shiropuyo_thinking@calc.bal.ovh:,2
:ablobbonesleeping@.:,2
:blobbonethink@.:,2
:ablobbouncefast@.:,2
:Shiropuyo_headbang@calc.04.si:,2
🍟,2
:ablobbonebongo@.:,2
:ablobbonesurprised@.:,2
:ablobbonehype@.:,1
:ablobthinking@.:,1
:ablobmeltsoblove@.:,1
:thinking_omurice@fedibird.com:,1
:blobfox_whoaa@ddoskey.com:,1
:meow_yikes@misskey.io:,1
:ablobboneshake@calc.rettuce.page:,1
:blobbonecomfyprogress@.:,1
:blobcat_bongopat@stop.voring.me:,1
:blobcat_aww@ddoskey.com:,1
:meow_flash@ddoskey.com:,1
:otsukaresamadesu@comfy.social:,1
:otsukaresama_desu@favcalc.com:,1
😴,1
:bhjflag_transgender@calckey.social:,1
:googlecrab@.:,1
:drgn_sparkle@.:,1
:ablobdj@misskey.io:,1
:blobcat_party@blahaj.zone:,1
:ablobbonepats@himagine.club:,1
:ablobbonetada@minazukey.uk:,1
:ablobbonetada@cal.vino.blue:,1
:Shiropuyo_oiwai@.:,1
:blobhaj_hug_plushie@.:,1
:igyo@fedibird.com:,1
:majide@key.kubiwa.moe:,1
:nyanpuppu@cal.vino.blue:,1
