:petthex_p@.:,59601
:3152@.:,58432
:kawaiine2@.:,49142
:oremooremo@.:,28481
:kusa@.:,27003
:wakaruman@.:,26744
:uwa@.:,18927
:odaijini_nya@.:,18497
:umaretekitekuretearigatou2@.:,18290
:ne@.:,16864
:woooo@.:,16644
:yeaaah@.:,15231
:hoshiiiiii@.:,14305
:takusan_kue@.:,14295
:oishisou@.:,13951
:ohayo_asada_sidem@.:,13792
:iizo@.:,13644
:sugee_wakaru@.:,13299
:a2@.:,12927
:ohayoo@.:,11739
:oha@.:,11599
:p_otacry@.:,11531
:iinee@.:,11313
:omedetto@.:,11184
:bikkuri2@.:,10907
:otstukare2@.:,10605
:yahho@.:,10373
:sore@.:,10313
:honsitu_jouhou@.:,10286
:ohadora@.:,10205
:ofayougozaimasu@.:,9925
:p_nod@.:,9588
:ohatessimo@.:,9120
:p_smile@.:,9090
:p_aww@.:,9088
:ohayo_heart@.:,9027
:p_cry@.:,9015
:chiken_@.:,8998
:sorena@.:,8277
:un@.:,8132
:naruhodo@.:,8075
:ofa@.:,7961
:tashikani@.:,7732
:igyobanboshi@.:,7595
:soudasouda@.:,7553
:megamega_wakaru@.:,7324
:murisezu@.:,7129
:hontonisou@.:,6907
:ganbaree@.:,6870
:nadenade_nya@.:,6666
:oyasuemu@.:,6663
:wakaru_deep@.:,6657
:koresuki@.:,6519
:wakaru_power@.:,6291
:soukamoshirenee@.:,6258
:morning@.:,6041
:ohaage@.:,6023
:ohalege@.:,5974
:unun_nya@.:,5917
:kawaiiiiiiii@.:,5822
:omu2@.:,5768
:oremoo@.:,5768
:p_clap@.:,5604
:ohayogozaimasem@.:,5584
:p_bounce@.:,5556
:iine@.:,5553
:yattare@.:,5549
:otsukare_producer@.:,5394
:okaeri@.:,5342
:ohata@.:,5205
:hontosore@.:,5195
:ohiruyasumisskey@.:,5193
:wakaru4@.:,5162
:sorette_315_dane@.:,5045
:festival2@.:,4889
:ohagasetoma@.:,4885
:amarinimoii@.:,4826
:p_rainbow@.:,4593
:makotonisouomou@.:,4521
:ittare@.:,4385
:e_kowa@.:,4350
:soudasouda2@.:,4235
:igyochan@.:,4191
:kakkoii2@.:,4142
:sorehasou@.:,4067
:wakaru2@.:,4048
:sutekidanee@.:,4010
:wakannee@.:,4007
:ohayato@.:,3968
:fight@.:,3923
:mieta@.:,3876
:tsuyoi2@.:,3843
:kawaiine3@.:,3819
:minnaiitteittemasu@.:,3803
:tasukaru@.:,3774
:theohado@.:,3734
:p_lightota@.:,3726
:igyogasetouma@.:,3723
:sugooi@.:,3712
:odaizini@.:,3706
:suteki@.:,3655
:aruaru@.:,3614
:umasou_nya@.:,3580
:oyasumi_india_night@.:,3542
:ouen_nya@.:,3539
:erai@.:,3503
:dancing_nya@.:,3468
:igyoin@.:,3448
:hideo_morning@.:,3407
:tanomu@.:,3398
:iina_@.:,3382
:315igyo@.:,3379
:wakaruyo2@.:,3285
:sonna_@.:,3267
:suki@.:,3260
:souiukotomoaruyone@.:,3256
:hai@.:,3247
:kamosirenee@.:,3227
:plus_1_good_morning@.:,3213
:wa@.:,3155
:oyasuefu@.:,3064
:ohanohaamehiko@.:,3000
:namikaketeagemasyoune@.:,2993
:party@.:,2945
:oha_hahhahha@.:,2931
:o_oremo@.:,2921
:p_torokeru@.:,2888
:kawaii@.:,2843
:sukoyaka@.:,2840
:zuzozo@.:,2811
:p_eat@.:,2800
:p_crazy@.:,2789
:ohasuke@.:,2786
:ippai@.:,2761
:kawaii_dakuten@.:,2751
:ohayougosaimasu@.:,2745
:aruarualtessimo@.:,2744
:hie@.:,2672
:ofayou@.:,2650
:yokose@.:,2647
:oharonchris@.:,2641
:ohashitajiro@.:,2616
:arigatonee@.:,2590
:kawaisugiru@.:,2582
:oishii@.:,2568
:sugee2@.:,2561
:hibikaseyouze@.:,2556
:do@.:,2544
:p_lightfast@.:,2536
:piichan_okaeri@.:,2526
:aru@.:,2506
:soukamo@.:,2499
:ofuton@.:,2482
:mitakotoaru@.:,2454
:araara@.:,2454
:minogasanaize@.:,2441
:damedayo@.:,2438
:wakarman@.:,2430
:kiken@.:,2429
:dekai@.:,2409
:p_space@.:,2381
:taisetsuni_nasattekudasai2@.:,2360
:oyo@.:,2337
:konokashiorenokotoda@.:,2336
:tanoshindekitene@.:,2336
:oninochi_kakerune@.:,2330
:araara2@.:,2318
:nice_intelli@.:,2316
:subetesagidesu@.:,2310
:sonnani2@.:,2289
:oi_tendou@.:,2242
:exclamation@.:,2232
:wakaru3@.:,2229
:mu2@.:,2222
:50percentno_oredattandayo@.:,2212
:hokaeri@.:,2190
:oremo@.:,2183
:sounano@.:,2172
:yokatta@.:,2168
:oyasuta3@.:,2166
:totonottayo2@.:,2147
:itterasshai@.:,2129
:ohayou_satisfaction@.:,2116
:yattaaaaaiii@.:,2098
:question@.:,2086
:arigatto@.:,2080
:imasugu_sankasuru@.:,2056
:p_upset@.:,2046
:315cacaoikuseimeijin@.:,2026
:good_morning@.:,2023
:orenimo_hitokuchi_kajirasetekure@.:,2001
:p_ow@.:,1960
:taisetsuninasatteirune@.:,1949
:uwaai@.:,1915
:taigatanomu@.:,1913
:taihen@.:,1890
:nyannyan@.:,1877
:kininaru@.:,1875
:ohayougozaimasu@.:,1874
:oyasumi@.:,1855
:kashinikyoukanshita@.:,1822
:chottowakaru@.:,1798
:otsucurry@.:,1785
:ohaocean@.:,1782
:goanzenni@.:,1780
:taisetsu@.:,1777
:wakaru_pop@.:,1708
:ore@.:,1707
:ohasokuikkon@.:,1707
:ganbare@.:,1690
:kitai_nya@.:,1662
:inutte_kawaiiyona@.:,1649
:naruhodone@.:,1646
:saigyo_daitensai@.:,1643
:carnival@.:,1619
:yadayada@.:,1613
:okiwotsukete@.:,1612
:sugoi@.:,1605
:umi_ga_miemasu2@.:,1601
:oide@.:,1589
:yabai@.:,1589
:sou2@.:,1589
:honmani@.:,1576
:roujinkai@.:,1549
:yokattane@.:,1549
:festival@.:,1527
:saikou@.:,1524
:p_blush@.:,1513
:hontouni@.:,1513
:uhyoo@.:,1511
:kakaomedetougozaimasu@.:,1502
:hayaiwa@.:,1499
:nome@.:,1495
:shingi@.:,1473
:ohamofu@.:,1473
:chu@.:,1468
:kashikoi@.:,1454
:yasashiisekai@.:,1454
:ohoho@.:,1451
:boaa_2@.:,1440
:memo_nya2@.:,1434
:mitai2@.:,1425
:otsu_lege@.:,1421
:yattaa@.:,1419
:lets_go@.:,1394
:wakari_eisin@.:,1387
:judenshite@.:,1384
:kizuna@.:,1380
:ikiro@.:,1379
:mizu@.:,1376
:daisuki@.:,1368
:mini_oh@.:,1359
:sugoiyo_kyouji@.:,1354
:fuu@.:,1347
:ai2@.:,1344
:igyo_naru_kimihe@.:,1340
:detawane@.:,1338
:iiyo@.:,1334
:hokatera@.:,1327
:igyo_@.:,1326
:omaesan2@.:,1319
:tsukigadetazo@.:,1311
:makenee@.:,1310
:kick_nya@.:,1303
:omu_kaketeagemashoune@.:,1301
:wow2@.:,1298
:sorette_aidane@.:,1296
:oyatessimo@.:,1294
:maa_nantekoto@.:,1294
❤,1282
:hoshii@.:,1273
:isogu_nya@.:,1273
:oyagasetoma@.:,1266
:ikanaide@.:,1266
:okaerinasai@.:,1248
:kimihahitorijanai_2@.:,1248
:arigatou@.:,1245
:ohatam@.:,1244
:yokubarisan@.:,1233
:iinyade@.:,1231
:suki2@.:,1228
:gokugokuen@.:,1223
:yosugi@.:,1219
:nekochan@.:,1216
:hanashihasyodekiku@.:,1203
:attanaa@.:,1186
:heeee@.:,1184
:goyojin@.:,1176
:kanonhousya@.:,1174
:shimauyo@.:,1158
:gyu@.:,1156
:uxtsu@.:,1149
:undekuretearigatou@.:,1149
:mata_aratana_chikenwo_erukotoga_dekita@.:,1149
:hand_spiner3@.:,1148
:bokoboko@.:,1144
:sayonara_nya@.:,1142
:ohamurasora@.:,1134
:p_wakannai@.:,1124
:zencho_15m@.:,1121
:oyasumisskey@.:,1120
:konnichiha@.:,1119
:otsukaresamadesu@.:,1118
:atatamemasuka@.:,1111
:passion2@.:,1110
:nai@.:,1109
:sonnakotonai@.:,1109
:monu@.:,1106
:utsukushi@.:,1102
:muscle_chance@.:,1100
:aimamogi@.:,1096
:soudane@.:,1090
:hai_karume@.:,1087
:omedetougozaimasu@.:,1083
:kachikomi_jaa@.:,1082
:zenbu@.:,1082
:hideooooo@.:,1081
:yasasihii@.:,1075
:bomber@.:,1066
:natsukashii@.:,1062
:kya_kya@.:,1058
:kirei@.:,1051
:kachitee@.:,1045
:tadanotensai@.:,1039
:boaa_1@.:,1038
:eraizo_jiro@.:,1037
:mitai@.:,1032
:naruhodo_nya@.:,1032
:haee2@.:,1029
:petthex_nui@.:,1023
:ee@.:,1013
:inunokatachi_shiterundaze@.:,1012
:daijinajouhou@.:,1007
:kanzennasonzaitonaru@.:,1006
:oredayo_ore@.:,1005
:omowazu_nikkori@.:,1004
:sekaiga_koini_ochitayo@.:,1003
:amamine_internetyamero@.:,998
:taihoda@.:,991
:p_heaven@.:,985
:gyaaaa@.:,983
:omedetou@.:,973
:p_upset2@.:,971
:shikatanee2@.:,970
:ohataiga@.:,960
:osoyoo_@.:,959
:heki@.:,957
:genkina_kinningen2@.:,955
:murisunnayo@.:,948
:noko_unun2_nya@.:,944
:saikyo_daitensai@.:,938
:power@.:,929
:neyoune@.:,916
:atsuatsu_torotoro@.:,912
:soukana_soukamo@.:,910
:suibunhokyu@.:,909
:minoriiii@.:,907
:subarashii@.:,903
:oishii2@.:,901
:itadakimasu@.:,895
🫂,890
:yada_@.:,885
:chottomatte_minna_producergananikaitteru@.:,884
:umu@.:,884
:bunbun_mawase@.:,883
:ureshii2@.:,878
:kuu@.:,877
:mechanaki_nya@.:,872
:sounanda@.:,869
:nannboattemoiidesukarane@.:,868
:kyaa@.:,864
:kigan@.:,864
:igyouoffate@.:,861
:iiyone3@.:,855
:tabun_sou2@.:,854
:tamuu@.:,846
:isya@.:,845
:ka_kakkoii@.:,843
:wakaruyo_@.:,840
:oishiine@.:,838
:eiyougaaru@.:,837
:icon_kawaiine@.:,837
:tanoshisou@.:,835
:cache_clear_daze@.:,829
:tam_exclamation@.:,826
:isshoni_ikouze@.:,818
:ettu@.:,812
:houteideaou2@.:,809
:saimisuuuu@.:,808
:nandeyaronaa@.:,807
:gangangan@.:,806
:daijobu@.:,804
:takusan_nome@.:,804
:piichan_heart@.:,804
:nankairomigachigaundayo2@.:,802
:daredaimano@.:,801
:chao@.:,801
:sugge_umasou@.:,795
:kaogaii2@.:,791
:nannboattemoii@.:,791
:iiyume_miroyo@.:,791
:muchi@.:,790
:jii_nya2@.:,789
:oyasu_michio@.:,784
:nante@.:,780
:yattane@.:,780
:hontoda@.:,778
:ochitsuke@.:,754
:ka_kawaii@.:,751
:babubabu@.:,746
:madamaniau@.:,744
:hyper_producer@.:,742
:odaijini@.:,742
:safe@.:,730
:curry@.:,712
:yasumee@.:,710
:muri_sunnayo@.:,706
:iie@.:,705
:otabee@.:,705
:sukida@.:,704
:chao2@.:,703
:p_think@.:,699
:jisseki_kaijyo@.:,694
:puppu@.:,691
:gohonnin_tojyou@.:,690
:okaereason@.:,683
:tadakuetadakue@.:,681
:ohayougozai_ma_su@.:,676
:mochimochi@.:,676
:kinisuna@.:,673
:kiss@.:,671
:mogu@.:,670
:maigoka@.:,669
:oyasuminori@.:,669
:yo@.:,668
:tuntun_nya@.:,668
:otabe@.:,667
:p_yadayada@.:,667
:nagaai@.:,664
:honmaya@.:,664
:chikencurry@.:,661
:neru_nya@.:,661
:arigatougozaimasu_arigatougozaimasu@.:,660
:arigatee@.:,657
:uxtsu_sasattaoto@.:,656
:ureshii@.:,653
:saikou3@.:,643
:hazamaigyouda@.:,642
:kami@.:,639
:akeome@.:,639
:nanndeyanenn@.:,638
:uhoho@.:,634
:souiuhigaattemoii@.:,633
:iihanashi@.:,630
:oyasumichiru@.:,630
:oyasu@.:,629
:gahaha@.:,626
:ikitetekuretearigatou@.:,623
:kue@.:,621
:banzai_nya@.:,621
:mochimochi_nezumi@.:,620
:iru@.:,617
:oreha_wakatterussuyo@.:,616
:sexy@.:,615
:fantastico_blabissimo@.:,613
:sakuraba_rannyuu2@.:,612
:igyoue@.:,612
:p_peropero@.:,608
:egara_suki@.:,601
:juutai_nya@.:,601
:battle@.:,600
:hibikaseta@.:,599
:moemoemoemoe_moemoemoemoe@.:,596
:misetehoshii@.:,595
:atofutsuka@.:,593
:attaatta@.:,591
:inochigatasukaru@.:,591
:okitatokiga_asa@.:,591
:hai2@.:,586
:hosi_i@.:,583
:miteruyo@.:,580
:osewaninatteorimasu@.:,580
:are@.:,580
:wakannai2@.:,576
:haha_physical@.:,575
:konton@.:,574
:tam2@.:,572
:usoda_usoda@.:,571
:motto_hoshii@.:,570
:patocar@.:,570
:byebye_syu@.:,565
:good_new_morning2@.:,563
:seikainooto@.:,563
:sugosugiru@.:,563
:tanoshimi@.:,562
:choco_kakerune@.:,559
:hyper_obaachan@.:,558
:souiutokimoaru@.:,557
:iizo2@.:,556
:anadorantoitekudasai@.:,555
:dagasoredeii@.:,555
